8 16384
2651	6627	8801	8527	6071	7741	9135	4627	6011	4072	8079	988	3783	8661	9523	6399
6885	3929	2344	6720	3213	7480	8822	647	6129	9371	822	877	4916	1482	8922	9488
9397	9987	1143	1108	1605	6195	9334	7155	2914	2494	5405	3374	6129	3688	9181	6898
128	2836	3289	3932	5660	9794	6216	3626	3435	8939	4586	7570	8118	3145	1702	9850
4299	9340	633	2092	6237	1809	3794	1768	7429	8466	5250	7188	8294	5399	2754	8233
3877	1834	9251	5026	8586	3705	8722	5260	2220	5031	2916	3016	7233	8187	3285	1929
156	6067	4347	9119	8029	6531	3176	8882	7354	1570	1944	4535	782	9721	2181	4843
2411	6456	8224	681	9407	958	1281	3491	355	8327	4134	8186	8465	6436	8247	614
4331	2646	6818	5584	1296	4787	7230	789	7876	9165	1006	761	6096	2339	4746	878
2720	492	142	5680	552	6690	3935	9195	1851	3099	6049	3849	1804	9381	4218	9185
559	8288	224	8503	5667	1583	356	6239	25	6318	3778	4526	3461	5400	6006	6964
787	4204	4010	2530	7094	3201	1185	6303	9363	9454	9432	6935	4046	305	3930	1652
5636	4773	396	916	1496	618	3116	1680	194	4831	6940	6143	2520	5581	3197	8281
4559	9626	8713	1071	6531	5024	1930	8114	9368	8280	4633	7986	3726	1886	350	3555
785	5906	8279	8730	7389	6679	5670	3558	6680	63	609	5009	2417	7428	992	8139
4768	6923	7083	2853	5132	5898	6617	6781	2065	4252	3459	6671	4591	5966	1450	5599
6395	7083	7294	9654	6611	2075	4604	484	2984	3868	3871	2627	520	1238	5547	5403
2314	8235	2831	8022	7460	9482	3578	421	142	1147	7611	2204	4276	9477	6648	9178
3387	4322	7643	8733	3854	9539	3910	6919	5371	6258	9068	3354	7645	7848	9842	1899
8589	8582	897	3113	6361	6131	180	1091	2484	9455	3488	971	6535	7833	4422	2741
2637	1102	7239	4126	4121	9998	9937	9580	3008	2134	3377	8114	8650	9077	6833	3041
7128	1552	8053	1601	7147	7553	3927	7040	8806	1865	399	878	7513	3051	1845	5475
7710	2070	1848	3157	2378	7286	2959	6235	4378	3948	6455	8852	2110	4833	8681	9347
7546	6516	8924	9928	3049	7848	3540	8889	1850	7245	9473	299	3975	7391	8141	2929
6860	1884	4316	9739	4052	3314	72	109	8339	8923	493	5037	8692	7315	5751	3945
5407	9496	8125	5247	2527	5704	6028	7542	1705	9081	2411	7501	2978	4535	9426	2402
7189	7243	6918	3206	3413	7494	1469	4652	7931	8307	5548	9253	5718	2304	8762	276
4214	1550	8799	8322	7206	7579	2292	8941	6561	4123	2702	3145	7560	2609	4113	2391
2681	7680	597	1005	5697	7929	792	820	7958	8691	1336	3241	4955	6026	6667	5805
9533	4458	4960	2359	3508	5013	6233	5668	5088	687	5899	867	1025	9653	8540	7548
5148	7444	4582	1432	1792	4550	1527	7365	3584	4681	4473	723	5765	8835	3124	8996
5742	9368	9977	1729	3496	774	9881	4152	5230	2425	8767	7260	3943	5511	4907	1100
1343	3920	9320	1784	760	5469	5576	945	4588	2634	1322	4828	9773	6772	5051	4081
6982	7515	7098	5516	293	8748	7021	7309	469	3833	8058	5053	840	1191	2184	2729
9073	7724	3214	513	5781	7781	6614	4143	8855	6717	2226	4645	9954	3256	405	6913
1013	5998	7756	9416	4740	7873	4758	9255	4314	1882	4797	3087	6177	5253	7492	7238
8326	322	7422	8694	391	7105	1729	3517	3639	1557	5163	3367	2679	2877	8270	7166
2624	6113	1522	7128	6759	3931	9970	3060	5384	7454	9539	7957	4911	4748	4875	1345
2647	1762	9216	2649	4650	4962	4020	5392	8278	4894	7993	4964	6632	3202	5951	4018
712	1810	7079	7734	5408	2623	131	4437	6095	4331	1899	9	3483	9503	7920	9426
8779	7348	3940	4580	9904	2618	825	7774	7033	2063	98	196	4845	1399	2538	3905
5434	4291	7914	9137	6327	755	1046	3267	7013	312	9948	1024	8396	872	7795	6890
985	5084	7342	1698	7995	641	6357	527	7691	6859	5883	2660	7723	9302	3179	1325
914	5854	1233	7224	5152	551	523	8665	1698	4226	8035	2106	2005	2083	5738	9306
4107	9460	6671	9841	294	1987	7470	1569	1943	707	6202	1261	1677	7546	7910	1687
9219	5019	3338	2292	1820	8045	5947	9530	6593	3505	8124	1204	1591	390	7244	6727
9858	6134	7556	8955	8537	7469	795	9454	6868	389	5279	7767	9029	5022	1778	7692
3431	2555	8988	4192	5334	5841	3649	7286	7795	7707	7840	7540	2392	423	1572	8309
35	1514	9771	9336	9706	2863	2154	2123	3400	1383	9608	2640	9387	1156	7392	2331
949	3062	2325	4307	651	9552	4980	834	9170	7473	3891	749	5740	6326	3692	6461
5439	8710	6878	3374	7801	1592	3221	2799	6719	4537	3670	7458	892	8467	9169	2122
69	3261	6150	2700	9029	9562	319	3556	3853	6572	5911	4353	1801	4726	2490	6026
2033	6267	2949	9302	5051	8001	9451	8461	8995	7117	2763	2485	6648	9230	7814	923
3781	453	4112	2198	2552	8976	9137	4781	7501	7046	2563	5962	8508	1637	3222	4307
1119	2785	1234	9735	5296	2360	4513	1094	377	6244	4572	2412	8826	6021	643	9701
4047	6773	9214	5213	6637	6040	6684	6176	1821	3117	5695	3890	3722	2983	2487	9369
4072	1573	9216	8925	2672	8605	6955	1743	1382	190	2615	1746	6308	1504	2173	659
7671	6660	1467	9762	4759	6169	5	2737	8702	5753	7583	1754	2	4794	82	1497
8183	8181	5469	8165	9460	3381	160	2645	6830	1213	2247	1374	9099	3848	9361	3310
8225	5020	852	8020	1789	8886	4274	2609	2584	5129	4826	9516	2938	2706	3917	8590
3010	227	1061	7287	873	1134	8223	369	9891	9463	462	2466	3404	5406	1854	268
6611	6673	368	1148	6853	5035	1931	8429	6429	6097	5291	6102	8334	5311	9307	9311
1247	4803	8894	6879	7787	2097	2027	3640	4445	2314	8457	4840	1422	6994	2383	5925
6570	9988	7424	433	206	9405	4317	5610	3480	8914	2843	2122	190	5072	383	6252
9013	5308	1713	290	3431	4951	262	9567	1423	3356	9946	2285	1350	4704	3753	4937
6876	4555	4238	9274	6560	7473	4357	3262	9	6977	6215	2650	1894	4175	7930	7133
6771	3747	5706	1601	5060	6157	4611	7475	5110	1977	9780	2437	8909	7922	2064	689
7599	872	7259	7039	9395	5729	607	921	2913	8203	1934	4486	2558	3221	6034	9114
555	4888	7110	7880	7256	61	2572	7579	1984	3096	6428	2030	4352	771	3874	9186
8297	431	978	5895	7125	910	1687	8351	8702	1577	5253	6506	7810	2976	5970	4359
3188	3242	1896	8530	6790	7765	5858	5207	7765	4141	9040	6889	141	8767	9741	1934
7846	7050	3755	5765	4923	6470	6158	9407	4172	6213	8639	1520	9426	1424	8513	3014
628	6413	6429	5213	3052	2428	8539	3167	14	23	1137	7366	3678	2205	5512	1105
2307	1506	3436	5040	3572	8263	1198	4199	2310	7911	9559	5697	1269	5334	3980	579
5074	2799	1795	6415	5795	3985	8492	4496	8398	2629	166	7485	8439	3852	4338	7236
9882	1868	1313	526	7573	3595	3618	3577	923	2190	9224	3430	5787	3917	9693	4674
7918	9135	1050	2662	4054	5161	7211	199	6453	107	6566	9115	955	6779	3040	6776
7596	5504	7021	4860	9341	2901	8071	8741	1706	369	1540	8208	7047	8563	1092	2627
9059	2798	5232	1206	4226	5131	9732	5184	6364	1737	9657	2009	3007	5078	8153	7360
6252	5077	4347	4042	5056	9243	8390	6299	2708	9137	5165	6442	1105	5305	4636	5159
7980	1088	7473	2226	5249	8533	4057	4433	1633	4523	8565	7005	9045	5583	54	9505
2281	2894	2392	9356	3246	24	7717	7079	9535	7870	7682	7674	3341	2294	1045	394
9609	6575	1087	1577	9197	7208	7064	8527	5834	5757	7837	7078	1425	8364	8855	8693
257	1788	9741	6025	809	5060	9955	613	6531	2625	1851	2643	6384	4903	130	1474
1219	3659	8476	6547	6035	4467	4590	2799	7591	5700	707	4693	7231	9098	1175	4189
4579	9507	8671	9913	6053	3380	9758	9697	9522	6574	8708	6741	3169	9083	3778	7388
3038	8234	8096	1216	9039	2853	9580	9621	8789	5335	593	2440	478	425	3646	8629
1608	1716	7148	1691	3137	7874	8508	5598	8080	8998	6806	3403	9994	5029	7239	6441
5005	3837	613	8227	3415	9554	1475	236	6463	4371	2984	4815	9839	5997	6280	2853
4660	8947	3049	1291	3118	8182	7916	9409	3375	8404	9146	5595	6578	3359	2858	2944
8820	7669	5542	456	4027	5554	1841	7103	5269	2297	8286	4543	5034	507	6467	3021
824	6452	4736	6488	272	3991	3891	8629	1954	7803	5399	8768	2222	2498	7475	6833
228	3892	1799	2339	5960	1007	6686	9658	517	2539	9804	5756	7662	8126	201	593
2381	9343	9602	5567	3345	1485	8247	6827	8547	5632	1397	7444	4921	5370	3600	2794
8428	2029	5679	2122	6152	8344	4088	7975	4832	2298	1937	3606	4650	1843	8699	3102
62	8364	4943	6851	2915	9783	9273	3181	6837	9056	3154	6761	5373	4423	8999	5578
3272	9652	5994	6223	952	4082	369	7727	7896	2895	1862	9920	9991	3542	5632	7057
6055	6180	6958	1849	3805	8669	6195	9530	9350	3966	6349	9403	2359	5029	6134	5239
6436	8739	6383	6063	7678	1285	382	2422	9660	3349	8046	7213	6912	9820	6050	5502
3738	1646	2309	9930	445	9109	7171	6195	5394	9186	755	371	9482	7192	6484	2147
7130	9710	321	8375	6428	924	5314	5284	8774	8148	8311	801	9255	628	5477	380
1801	6747	4681	4578	1568	2409	9484	9019	8970	2582	4715	8535	3249	1328	1181	6868
7979	2308	7567	2072	2530	6889	1327	1055	8257	8355	6138	6546	1817	9911	960	3223
4930	2389	3145	7141	8483	3950	3299	1760	1598	6829	3839	2236	3427	2545	4195	7445
2381	9458	8106	4515	9325	917	7331	4604	6391	1924	9533	8982	4010	9222	6790	3211
4388	2097	9084	9552	3161	7442	9386	394	3252	1636	7470	3123	4599	4705	3627	5580
4840	8517	6802	2132	393	4542	7272	2279	5722	3757	8980	7661	5381	3329	207	6110
4592	7238	909	2333	146	1551	9086	8115	1789	8730	6339	2413	6560	4421	3343	2024
6258	9689	1866	9771	9926	1640	3906	3485	2132	8488	8909	2734	3700	2454	9727	5839
7015	7888	3436	5364	1826	3659	5938	3785	5162	94	5505	4032	7057	7155	2817	7687
964	1457	8173	6249	9488	6478	4187	1260	9294	2648	6432	1896	2241	5289	5353	4162
7954	4520	4158	6013	854	7268	949	173	6473	9875	4902	4339	2462	3927	4526	2303
4108	6851	7683	4662	7617	890	9396	6760	4706	1926	6320	511	1135	4011	4843	4886
2553	1728	2629	1227	8549	5188	1733	8724	5661	5495	1676	3894	6	3647	8680	7853
2082	1373	4920	6763	73	5523	7806	6770	2577	4137	1436	779	4201	4633	3758	8035
8325	2764	8402	8731	5180	4628	5808	8094	6285	8158	1161	3585	6809	8496	8746	5622
7920	5185	4677	2581	4715	726	737	6976	3661	1016	1461	2931	6063	4160	8241	7573
965	3387	6086	1501	8602	3176	21	2337	7306	9457	4286	7047	3538	4923	8555	1889
5198	6399	6731	6898	2101	6617	1737	7596	4780	9730	3837	2768	4611	9831	7767	1065
4613	5817	8529	5416	9806	4122	3089	316	6035	5824	4886	551	415	5928	7578	6196
4729	2429	1039	2189	6237	7660	7070	3789	9229	9321	638	1169	3982	32	4683	3438
4087	7174	4366	8789	2592	7290	5789	3766	5085	3627	9674	2197	2255	6794	3862	5375
8481	2078	964	3011	4045	1494	3015	6168	6499	2124	9954	6419	4623	5904	6092	1676
2553	4051	905	6311	605	4430	8860	1508	3118	2649	2433	1621	4747	1802	2428	9944
1752	929	1016	9908	4652	9921	3229	4704	359	2208	1999	3635	535	928	9623	7657
7100	5926	4459	2149	4774	8714	3713	6352	2844	7962	7247	7468	2796	1838	7549	3439
746	4257	4986	893	3554	7972	3991	7735	1932	2294	8091	8926	94	9567	1373	9801
2165	7135	9714	7245	1476	6374	4875	8167	9178	5683	4628	7250	5897	3151	6368	4013
8511	2736	156	9435	1112	8024	5905	3864	3173	8981	675	9180	4039	5739	5598	2639
4178	3986	6493	181	8684	8024	8236	2629	900	7234	3847	1097	3605	9306	24	5984
4722	6558	9100	736	2814	514	617	5770	3831	2753	2211	8451	3945	4851	2217	2404
2636	5532	2478	2869	6181	1069	2409	127	1704	502	7808	5966	5701	4361	8226	8860
7768	4945	887	4809	8501	6248	6826	7050	3537	6770	5348	5924	188	5724	5190	1775
792	6819	1467	4303	4018	7459	8767	2082	5757	1014	8790	7928	4687	4162	9579	2240
7714	2052	3612	2753	3586	4525	5393	5841	4177	70	4056	9824	9710	9653	8038	4496
1788	6570	2234	4208	7088	3930	8463	5235	7353	5158	7882	6865	7451	8691	8547	3458
9724	5078	6116	9039	9995	8561	8374	6061	1268	9160	3968	4942	1750	4602	1696	8794
9317	9122	1835	8259	1168	93	4115	9396	6415	7638	145	9649	4833	2499	7982	9053
599	6368	6388	2316	9883	6396	9124	9433	3433	5184	7703	322	9783	9639	2944	3786
8262	3269	1002	9192	1710	114	5575	7982	264	550	5499	3666	1694	9550	3024	435
8798	2675	3470	6143	2339	6214	4984	1193	469	5695	2029	7148	1749	4533	793	5398
2169	9218	4563	3673	990	4970	2011	4139	8470	7759	9380	9294	1382	1536	3272	4092
7145	2557	1751	1988	192	1793	2193	5651	2301	3318	675	6188	3933	217	8508	862
4827	1213	4570	8357	3622	8174	380	3116	5432	7053	4972	6551	2897	1552	2178	8933
7912	5738	4493	3320	5713	246	9153	153	8367	3915	5878	8046	3969	6575	9256	9489
255	3889	783	7608	9045	276	2004	7089	5611	4665	1889	2740	6915	3325	2511	724
4583	3964	8607	8648	3807	3335	4840	2427	4375	7979	4369	5208	9826	9885	6741	562
1856	5518	4082	3750	3929	9866	6112	4226	6766	4802	4356	8678	1097	3438	5047	6091
5493	9915	2298	9127	5386	9119	5967	3714	2715	9588	7352	4266	857	3184	1040	5830
581	9083	1226	763	696	7542	1138	3393	7419	8407	4257	4653	793	5806	6432	5948
293	2683	6842	6394	5679	493	3914	1347	1175	1242	5393	4739	8899	1202	9479	7697
5219	3512	8475	459	1734	809	7208	8473	8176	7860	1841	6785	808	2199	553	822
3619	7085	4730	8505	5036	3928	2644	6642	9942	7412	9107	6699	2026	5325	8488	4952
7227	1176	2324	5789	9966	1948	1766	6960	2231	7649	6457	4185	8989	2344	3377	6883
648	3881	5044	6838	1169	8221	9411	681	4839	7399	7280	3337	6638	4800	3427	1014
2482	6918	8731	5321	7458	7908	4683	4786	4067	2812	3523	8646	5769	5281	991	126
9672	3647	7030	2192	7232	4144	5676	141	7199	1829	35	5323	6577	4816	4062	4277
6112	2820	1103	486	5480	5634	7646	3934	493	9610	8244	4632	3542	7149	2287	8251
8548	3219	4754	6843	4562	5452	8787	823	6767	360	9618	3674	4359	6788	8930	6383
185	5560	2700	7908	246	3285	5830	91	7661	4662	7121	5769	4109	9383	9722	5915
2084	8308	9212	294	5552	1693	1042	2082	3859	614	1473	675	5491	2201	2525	9824
9390	1050	6050	3348	4169	7198	9967	4313	3772	6248	2721	9941	8451	3332	2555	6477
4119	71	5877	2193	490	295	4194	5155	811	2119	6207	8302	8403	8914	4818	2117
6369	3224	8219	5010	4696	8885	1023	1158	3012	2945	8294	4286	3496	1749	5321	6210
4435	5776	524	8497	4310	8057	1878	7010	9201	7969	2490	1356	9184	3325	5088	9921
4625	3695	1694	4674	6787	996	5574	521	1887	8562	165	5534	1428	8726	3528	945
746	8918	922	3241	9152	5256	6833	8393	3259	162	4090	3011	5975	2432	2778	4947
2219	3290	2163	491	3101	7997	6887	9096	9850	1764	649	3645	6832	441	8482	2337
1961	8644	4803	4606	3589	1143	661	2290	5908	2061	5969	2256	9350	4961	3006	6236
4363	4750	8345	9064	9210	8509	913	4974	928	1573	5015	2838	5986	1751	8590	5768
2339	393	6957	9731	5998	2299	538	3291	4756	7999	7815	4074	1630	8043	9579	3081
4368	5710	7485	8184	7062	3240	8380	8947	9479	5701	9127	1193	859	7629	400	50
5591	1033	7458	1941	5553	1476	4117	8165	4041	3885	2345	3327	3181	4420	6258	171
9728	9638	7242	6356	9579	385	3042	4011	4112	644	5144	3475	2031	8110	1992	6549
8304	9709	1377	6638	4454	6209	1891	2775	6582	8081	5585	6054	1327	5753	4018	3332
218	6020	3713	3958	3371	9518	6311	2454	2556	4305	1778	2151	3395	4938	4457	3652
1496	2106	4265	3811	5798	5007	566	6502	1537	2892	6192	5320	4504	10	4622	8252
405	4889	3323	8123	6153	835	6734	9705	2993	9541	4556	8908	4777	8078	2632	2345
405	208	9341	1818	2412	3496	8517	1390	80	6006	6932	6620	4872	4795	6716	9375
4827	1513	2347	1059	7332	2753	4541	1621	8979	1436	591	3584	2385	5240	6780	9442
6802	3807	294	3694	9876	9906	6442	9527	2181	2414	6613	8040	7421	1262	9484	6717
4788	2970	2007	3007	1260	3248	448	8703	4032	467	5175	2184	6881	2951	6975	2895
1883	5192	2183	4649	4032	1212	5475	6728	1198	5184	8834	7823	7814	9182	2245	3371
1204	1776	9743	2239	5268	4023	453	2139	1769	867	3460	8527	9355	4802	6957	6476
3130	7680	3595	3002	7302	8051	8235	2560	5336	4833	8059	3419	385	5564	4892	3257
767	1134	3225	2371	6972	6353	907	208	5411	3435	9104	8678	3318	2855	4226	2844
2810	1370	2455	123	1377	3973	3921	3969	2097	5805	3482	9478	991	4375	9923	6379
7981	6009	9922	2570	4287	718	8825	7036	4261	9220	796	4576	6188	3260	3153	1692
1693	6522	2850	3793	1309	7714	4134	9279	3883	4757	3395	6137	6031	595	2600	5914
5201	3478	6589	7999	5124	3944	5424	5902	5980	4642	8032	9027	1322	981	3380	1735
3659	3488	8374	9297	3826	6576	8939	7219	7609	7465	1602	25	3741	8210	2095	2251
5665	9440	1311	378	1484	536	5401	9611	4092	6010	1080	1366	7813	5021	9145	5517
5438	6381	5797	648	98	6044	8805	4136	6229	5824	2912	1691	5519	7231	6084	4644
7126	1170	5696	8690	6223	3297	3264	4079	5780	542	1889	7365	7588	7016	9075	5770
5783	6967	7106	4857	8471	4858	4886	7949	115	8859	9289	9960	4448	5024	8207	5464
5885	6581	4171	3133	1804	6160	2384	1307	5181	3673	5008	299	5795	9224	7083	2846
9612	8122	4903	4002	9975	6976	9148	5419	1402	6177	4799	7233	8068	6673	9631	3948
6286	7359	2860	8938	4525	1111	2917	8097	1597	3910	4806	5062	1520	1835	183	491
6104	6066	6028	7690	9401	6170	6362	9330	1148	1798	51	9066	4607	6062	4819	4717
4956	7758	4872	726	3366	8819	2911	813	8807	519	93	3358	745	68	276	5186
7650	8341	6602	9571	4478	3810	3922	2525	1480	7296	8135	2096	1199	9373	2120	5464
2353	1218	1964	3225	1069	596	1936	1852	5169	4637	1273	5783	3192	7893	258	1567
2599	8912	2015	8200	2099	1738	2814	4536	909	7238	8975	148	2095	1345	8921	3610
6004	758	8713	7764	39	5667	1414	6797	1167	8542	1753	7682	8138	8886	8098	1600
1499	7464	7980	6739	2740	9276	8464	1754	362	1455	5522	4898	7444	6895	136	2583
4474	2889	7282	3703	2551	4404	7470	7564	7046	9122	6809	2718	4121	5522	1131	1267
3059	907	7454	4058	2729	2555	3268	2728	4359	9110	3905	1747	2001	1775	1144	8995
4173	4867	2691	1607	4240	7494	659	7335	5185	4371	9243	5756	3984	338	26	5096
9602	2053	6688	4802	6065	1182	9773	2248	2340	2879	1851	2402	4727	4990	4286	9919
9057	7666	5149	9282	6961	6347	9685	893	5707	7073	4360	9028	5225	850	5301	9923
9893	9232	53	1221	313	1691	3849	7586	3292	4908	3210	9582	3817	7532	8267	803
2684	3886	8797	8110	1263	1464	9517	2607	1973	4906	5766	7045	5488	4695	9199	4367
5405	9801	8923	6265	193	3008	4414	4125	6282	5582	149	3574	1791	5746	2850	8092
6583	3637	2538	4472	6097	7760	5064	4248	5122	8353	6559	6839	8036	3267	5344	7617
10001	361	7267	581	2968	6281	8391	3331	4888	8193	3268	9912	1383	4021	8245	8630
9859	2167	3539	9718	7199	6344	6231	2080	5359	3696	3416	8388	2500	2185	3307	1075
1314	4610	6388	8538	8714	7496	7628	487	7151	1236	5250	9048	9068	2953	402	9332
3991	7580	7686	1797	5977	9648	9274	2990	5253	3979	6757	7823	3074	81	5837	9142
7309	4175	1571	5843	11	7276	3348	1640	5178	615	3351	1432	5433	2236	5696	7455
197	5720	9844	8033	6273	6056	7637	7124	2723	8821	6752	5500	1721	5031	5662	3338
3870	6911	6204	1188	1771	3358	8862	4067	170	5779	8045	4683	499	6504	9481	1679
7886	6248	4598	9318	8325	6461	878	6722	896	8683	1434	3795	6070	7173	2088	8223
7018	9410	1628	3133	5599	322	7711	5471	7886	3288	6765	8142	1636	105	3641	6611
1950	7187	4159	7303	8191	903	5057	1610	8012	902	2257	1378	6599	4978	89	3602
5310	2513	9461	782	7145	4169	1813	2670	9344	4254	7756	1891	1377	2249	278	9028
1705	6207	4323	7006	644	9394	9672	6041	4712	2537	1683	8652	2508	8257	2375	6210
7011	1124	8679	2173	8079	6256	2063	3953	8085	232	3081	6898	6150	8632	2740	631
4966	1208	2755	8895	1657	3580	7348	5111	6532	7987	8973	9547	3043	1640	6325	1673
7189	1299	9449	1282	625	2288	6058	4103	3609	1355	4475	6262	190	7649	1304	3698
2390	6356	8417	8319	4793	7287	7231	4934	8675	7724	3397	4227	7458	2547	3763	6113
2908	8425	4682	3235	4277	5465	6916	6056	5025	7080	3210	7070	6040	7167	7769	7891
479	120	1765	2641	1780	7119	3479	2456	4101	5873	1873	8104	943	8100	9532	5313
4791	7292	8126	3672	8744	5814	219	6363	9543	7244	9585	5773	5575	9759	5270	1510
3389	7687	7372	6315	3872	2988	55	942	2406	8553	3773	4113	6379	9947	9179	4388
136	306	5918	5770	288	7462	9723	8374	6422	429	3570	8633	2490	8927	6295	5376
7864	9041	4611	7060	6091	1691	4822	780	3605	7772	6535	6581	1222	9596	8863	1891
6971	8607	6754	8102	6304	4519	5804	3185	6705	9453	5274	864	1593	7121	3246	3219
8513	9937	7947	8975	1510	704	1676	2463	290	953	7696	6812	3350	385	6573	1665
2742	2876	3696	2604	5573	9962	4238	391	3426	5026	2669	3893	8915	3378	958	7983
3197	3285	2937	789	1533	8578	9640	3716	4512	9478	8027	214	3135	8850	6601	456
8387	9405	9118	4359	7870	8798	3146	7629	2084	4857	3172	1070	438	9159	7009	8540
4563	3575	9125	9117	5197	6263	6294	6584	1170	7225	3154	8269	9104	4280	6747	3090
2913	2923	7963	2335	1584	664	8018	8497	495	6268	4160	5439	5041	365	7981	8627
9197	9263	4401	9781	353	1342	130	3873	4014	1007	101	3658	5722	8790	313	7506
6214	1245	3711	6388	7270	9874	1392	793	729	1501	4013	5150	3910	5687	7730	1483
9599	3788	4434	1759	568	6166	8380	7062	10	6227	2167	3460	2683	7928	5686	4821
7039	3074	3345	2186	8827	1197	1402	736	3401	658	6017	8385	569	1565	9984	6885
668	3188	6148	1009	6361	8562	2933	2823	6245	3684	5142	6607	1427	143	6202	8695
6909	8219	6994	2687	9665	8946	6975	4658	5114	6343	2993	6143	2503	8486	3367	3981
6625	1821	9794	1915	2403	3417	1479	7792	7130	2630	3444	8668	2454	8093	3719	590
6298	7010	2094	2408	794	3186	1461	4155	4858	4130	5466	6933	6110	4437	8916	3460
7410	1476	4105	8346	8574	6206	9401	9362	792	2573	9450	8656	8276	9578	1508	684
5363	7767	3682	1566	5364	7942	1653	4699	6737	6331	7468	145	4611	1764	1842	3555
8715	5300	1083	1583	5116	5459	499	9150	6313	8511	5969	170	6515	7858	8361	2110
3081	1816	6512	6788	2140	360	8235	9853	1575	8610	8540	1541	5197	8775	2655	6709
4197	6878	1157	4662	9309	3068	2783	2658	4613	6873	2822	4719	130	7673	5884	3872
5025	4058	9513	7339	3865	150	1770	5428	3817	7957	6668	5665	5070	7355	8851	242
4806	6620	8555	6173	5429	8676	7657	6745	9868	1791	7892	623	5528	9047	9047	3918
4787	2845	2996	3273	9581	716	522	7016	7378	1547	8345	8333	4029	3505	8799	2656
9569	4780	7648	6037	9620	4648	6166	6721	5236	7030	1005	7732	2236	9842	4312	1642
768	3296	7512	7334	6880	4202	1595	8340	457	1346	6750	3355	1726	1642	56	346
4924	3893	3429	4408	4122	9998	1201	9874	3562	6232	8761	5460	9226	5866	3322	9083
6645	5726	7838	6870	5070	3267	7591	5725	3612	3682	9247	6878	2701	2852	3456	3346
5651	62	1307	1627	2639	6746	6622	2565	9384	1897	4616	2311	6464	1789	4786	4045
1388	8463	6016	9513	4515	5327	7263	8539	4200	5656	1243	8218	925	1794	1038	3587
6619	7052	8904	9911	9572	1699	8759	1178	7908	6260	5775	6740	8028	5311	1501	3002
8613	2433	9706	661	828	7762	1958	2982	1269	9107	5302	1875	5970	6518	5137	5861
2589	3406	3568	2251	5084	4143	3866	6364	3498	1484	7475	8654	7275	9207	185	4303
5687	4373	3324	1351	5812	7742	3244	812	3905	8555	3143	8231	6357	3471	925	5226
7314	2221	7771	2489	9985	4188	3789	7671	3591	6831	4453	7986	2562	8709	4799	3543
6640	7982	1766	1801	1440	3202	2720	4173	2585	1404	1877	680	4162	9396	7843	6344
457	9294	5934	5434	1107	1824	8807	698	4061	796	264	6007	5236	1113	1531	1211
7760	494	6033	2751	2903	7076	7815	9144	2187	862	6448	4450	5019	6254	615	6302
5007	5820	2106	9948	2841	6186	3010	1226	4944	9345	8270	7620	9262	9929	3142	9356
9704	2943	9617	8925	3386	6362	9110	7583	4936	4545	3485	5722	2754	4777	2972	3333
2646	242	9322	4813	7515	5389	934	6440	1998	9739	8697	4172	2654	5168	771	2025
1018	8907	5667	9444	7308	8369	3889	9257	7516	5941	3045	7065	4557	3515	4870	6601
5216	7906	58	3545	1715	4106	9715	1124	8209	6577	6651	7072	184	1160	6564	9525
2145	2305	1638	6257	6122	3984	936	4240	3072	9710	1216	9165	1034	2753	2201	5069
9058	7350	7136	7215	2146	9651	8059	7752	3175	1856	6081	2877	8555	4953	7561	3878
9876	6198	6357	8606	2940	3480	1476	6284	5598	1122	5765	7276	8775	1427	9556	3380
4469	4129	9302	6493	2348	9773	6705	3012	5274	8931	3541	5254	4138	6583	8036	5435
3684	6844	4026	9398	3549	3374	7507	7366	2792	5426	3511	6418	4766	6936	1900	9999
1406	8736	6429	2361	4501	9250	1941	1459	2875	5252	3824	3938	1021	334	6744	8024
3806	5992	4488	7718	6420	4042	467	9516	3459	9327	9902	5562	2597	4029	3522	1905
4213	9273	525	1347	962	3606	2383	565	6110	2516	4183	9855	3485	8000	8431	4257
6015	9234	1983	6192	2854	2597	3098	661	1609	803	3112	9475	7235	1607	2886	5127
7973	2744	6402	6051	186	2750	3431	1321	6215	4990	780	812	9047	525	4815	9989
9189	9823	26	9644	781	9355	6430	2152	8945	1534	7139	5572	500	9693	35	7879
3836	6973	4659	5639	4757	9221	5854	7207	5515	6896	3879	7643	1098	6400	9786	3122
305	1914	3271	4601	5790	38	5857	2962	6204	4180	6028	942	1070	6949	2427	7350
7441	1746	5760	2902	8811	5784	285	1525	691	1698	3651	4659	6195	9659	1617	8104
6756	2542	7889	3441	6378	2639	1525	8301	8883	5690	9441	9785	5095	4480	6319	7760
9200	3969	1983	3072	7500	124	3772	7552	5405	4208	4665	3726	4160	6666	2931	3827
8652	6159	5504	9601	2279	6341	7071	9305	5024	4451	7158	9976	8216	7336	2712	5408
4416	1741	9990	3808	4017	3595	2130	6594	7920	1583	5324	1778	9737	7202	5220	9524
5030	3758	3825	7603	6281	3850	2380	5974	3555	6974	5040	5236	8864	9483	986	2107
2423	235	6125	1448	7556	9348	1425	8597	2048	2371	5244	8254	3335	9418	6112	7014
5538	278	5190	9626	2457	6005	6828	6235	3971	3939	3681	2796	9373	6606	1086	3290
5254	2857	1978	1206	1985	6475	6170	4404	4954	7081	4353	8128	8521	8155	3431	2494
6502	7491	6472	454	231	8144	8745	5615	3880	2189	8736	848	1299	328	9261	9397
