8 8192
1959	8516	4976	7881	84	6252	9043	1254
4751	9683	1039	411	5474	2640	241	200
9564	8325	264	678	5393	670	4430	9581
399	8205	5859	8278	3810	1047	5647	6465
3552	1812	8712	2708	946	521	7593	1902
2840	5809	72	4421	6058	344	8114	6842
616	4476	6974	7842	5057	4669	6782	7558
354	4338	948	8902	3520	6896	2458	7138
4655	1049	4704	5628	6605	6200	3402	8306
6807	9188	7085	6636	9542	8594	9994	2567
1208	872	2514	9144	7579	5932	9767	8532
5884	8333	3375	9503	5049	7211	5503	8779
6759	1652	4727	230	373	8373	9066	564
6388	5731	2428	5075	3690	385	2868	5844
7609	2974	359	5420	3440	563	5498	979
160	3399	1510	797	6529	4631	960	342
2244	3942	3843	4952	8179	7511	3117	2745
2928	168	2147	792	124	2272	7373	1003
6696	7673	4807	5444	8883	4729	6591	7136
7378	3174	1183	8086	5554	8748	6019	9832
1460	2811	6333	1980	6783	6338	7306	2507
8197	222	8308	1505	51	9174	721	4857
3343	8663	7975	2068	4965	5514	3883	7793
3554	9353	1565	6349	9591	2766	9650	9407
6594	8161	5153	3406	9907	3300	554	6794
7480	9868	58	2803	6772	6712	978	4333
8639	1897	8646	6955	3833	9571	8402	2028
8328	1021	2466	7077	3392	2716	1705	2837
3882	3414	3932	7149	7635	5061	1055	1629
2650	8140	5919	791	6014	1571	574	9773
9761	681	8720	2775	1277	4112	7489	8963
5714	5551	9407	9295	9376	3317	1501	2328
8960	4723	9361	5649	3827	1390	2194	3419
6365	505	3617	9457	2504	981	7082	7874
9284	807	3354	9322	2744	675	6475	7733
1683	4705	8115	154	2255	9829	587	9280
3197	1591	3100	3245	7472	321	8760	4216
6591	3713	6146	339	9331	9602	2319	591
7880	7297	2525	9117	6161	3109	8011	6325
4200	5819	5036	3401	8164	4184	9872	71
7752	2632	6237	1693	9978	7818	3386	3567
1820	3037	142	2303	5805	1354	5922	2194
5000	3578	5311	5430	8844	2081	7903	3032
2285	2687	5283	9025	9655	4136	6130	6117
4752	4930	4871	4336	9659	7044	2088	1388
2513	2300	1185	9623	1090	2651	5949	7495
7175	8880	1895	6356	928	189	1926	6222
9033	6982	4065	1210	9577	5212	6248	423
6354	5118	6734	9296	1207	4353	3791	5778
3288	528	1967	8550	5430	4055	3999	737
9664	5797	4368	8266	1293	1933	8431	9437
7005	4127	7822	3275	3854	2473	8162	722
481	3626	8035	5599	4548	4808	2410	9987
546	4854	5562	5344	6068	9010	5582	282
6881	5643	3615	3634	3336	3123	3463	5219
494	9264	1847	7131	4238	3329	3977	3991
8485	4565	2246	7069	6973	4759	2544	144
2885	5974	8260	5373	9791	3704	9504	2941
8667	3543	8635	7070	206	6472	1714	369
4245	5261	1999	8418	6828	511	8380	9827
5733	4968	6894	2505	667	6211	7356	2490
535	2106	6018	4851	4404	3246	4328	3665
2339	9055	1702	293	4372	3664	7711	302
2650	2748	1824	6206	3799	4687	7264	9271
4498	3598	1607	8101	2013	2622	5379	723
5838	2989	7529	1874	4886	3338	8995	9800
1055	8161	2094	746	9810	6816	1616	9144
6953	2981	1607	4717	4538	4695	8130	9692
1309	4306	7040	9426	1681	8011	9683	5344
3043	7783	1251	4929	4363	1084	6750	1358
5835	5696	3771	992	758	634	5417	9561
9490	6987	4174	1541	8177	2381	704	9023
5949	4930	3673	6684	2475	5852	1970	1205
2937	9185	490	9487	8120	2440	8590	621
8741	1401	3465	5355	7903	423	7049	3634
9843	1340	3888	4552	6491	7570	5228	9507
9726	6285	5839	7705	3328	9302	7971	2234
2854	5488	9695	4195	3688	4885	5045	4791
6909	1636	4230	1616	116	4571	4221	6741
7983	8578	3089	8106	4379	4330	5835	5545
1054	6945	7630	9199	5444	7148	8371	1352
5737	5803	7165	1539	3054	4608	537	8097
8304	185	1449	7561	7069	2514	572	5253
772	2809	7728	988	1623	1233	3406	2582
9829	1727	660	3163	7041	5241	7960	1265
5661	6089	9460	6133	9719	4028	3444	9706
4588	2696	3897	8105	732	3764	6529	6980
2023	8894	2214	5174	5633	1795	7592	77
5521	9005	2674	3666	3840	2341	3526	6383
7583	8341	810	6059	4235	4926	1355	5045
2409	1712	6289	7075	2986	4851	2981	5699
8676	2438	3420	3269	5731	5152	9342	5467
1266	9034	5289	8583	2648	274	3265	1489
7745	946	7113	5846	8314	2773	3864	2267
565	4075	7604	6856	6015	5059	8760	7031
7311	2121	404	8597	9584	1395	8302	6257
2522	2285	2266	3456	9492	4254	6250	2791
4295	1686	9461	1533	4485	3326	4921	6866
4020	9952	3127	4456	7147	2534	3095	5868
7626	1924	9873	7195	8806	6113	4476	5615
8636	8425	899	6078	3074	4365	1217	1892
4175	5435	557	4452	9275	9242	378	8987
3988	4255	7380	9273	4639	5413	6774	7322
6941	1629	6990	5915	4591	3325	2752	8825
428	9242	9809	7608	4433	1752	4957	5182
4651	3680	5948	1394	4340	7629	9163	526
9431	8313	9851	2658	6830	2083	3634	281
6095	1690	8788	8802	588	2221	2866	6432
3001	1	4801	8755	8030	3809	4234	4848
2901	4657	8833	3963	8230	7929	3646	7965
1728	9164	3528	5590	2346	7498	9301	4480
7634	1523	2305	1180	3250	4420	8474	2128
1688	6400	741	5608	2757	3239	9805	2233
318	4034	693	8377	7938	6468	6822	3795
4013	3031	7067	3976	1796	6507	6269	7440
664	2381	574	1266	7276	4181	3469	2900
9861	5210	6008	8557	277	7540	6114	2177
4763	1226	9226	7215	86	1803	6369	3255
8442	5506	6872	4702	5519	2403	7499	6052
9602	9693	675	9044	545	6438	5859	3234
5044	8618	9142	7192	18	6094	4722	940
4924	1186	6671	6037	8692	4413	7253	5480
4281	5176	851	6140	6734	3103	7023	8253
4981	7685	6415	8010	7660	4013	9964	152
1172	1037	6461	7477	4276	3183	9681	6404
2323	4415	3246	6169	5104	4911	6770	6228
2678	4122	7532	3114	8095	487	2133	6736
1279	3769	7698	4178	8848	7271	6891	1300
7313	4587	2251	5349	8892	7447	9832	5710
4074	3624	9577	3351	2374	4621	7286	913
3908	9853	9810	8179	6449	6156	5338	8720
2086	7435	8866	8771	6646	7324	2319	3070
1425	1569	2629	639	9358	7362	6657	5508
8559	6626	5670	7493	3100	7192	5946	7396
4381	9827	8216	1205	1980	1779	116	8429
4544	4319	7883	2756	4740	1792	5852	6840
7380	5442	1999	3229	6810	3805	1520	4841
788	9796	653	1396	1349	7908	8931	67
1522	3457	8975	5346	5135	398	7624	3178
3024	1081	4443	5312	3836	5899	2858	2424
9220	1966	9371	2510	5690	6003	8479	5460
4776	5554	9545	4262	8493	1892	6015	392
8456	8659	2539	4105	9234	3568	7348	7761
2013	9508	9259	3707	2736	144	3697	5372
8426	586	7870	6862	8369	263	2620	8595
8827	6642	862	1833	8744	6427	5294	9040
7676	1749	2175	8809	3345	2653	7456	8401
2499	7125	3035	7224	6072	8304	2780	3104
2961	2356	658	6493	643	7109	2672	1295
793	9394	6612	8069	1276	4568	4506	3218
6796	603	4445	2863	3038	8768	6469	9201
6656	9727	5347	6216	4403	3099	8329	318
3598	3461	3194	7113	9760	6278	3468	517
2745	6688	7675	8210	9415	5865	7571	8454
6904	221	5571	8592	9247	4008	9919	9413
1969	3235	9061	4486	2300	7427	5357	6776
2174	2935	8184	7778	3706	6407	6384	1026
1513	2971	2879	1713	5807	362	1827	6306
721	5351	3389	9814	9515	5696	177	827
6011	2537	6907	1552	4620	7116	1791	7357
3305	5153	1193	6456	7536	2350	3739	4336
2468	5298	9231	5681	9017	6596	8135	110
9087	7867	6474	3107	3279	5796	2701	4090
5131	7698	6742	3473	9460	1544	6250	2433
8702	5642	6785	6165	5866	7944	6887	1767
5231	7244	209	4272	1047	4685	6677	3288
3372	5891	4907	8932	9606	8800	4286	4864
9020	5880	3841	4536	1517	5721	3896	6826
7095	9792	5294	9017	9657	4087	7034	8048
7014	3259	6380	1448	2308	2802	1651	373
1547	182	8383	8952	699	689	7677	3708
5413	6443	4336	2413	6672	8531	31	1254
1084	2954	5659	4814	7688	1718	7610	4551
9314	268	9086	7066	9009	3866	5243	7479
5832	9070	2777	1297	9314	517	4250	6149
8505	7271	3845	8146	5545	7366	5206	1406
7832	1836	5414	4527	6838	5334	3866	5081
967	574	5161	6980	6766	3273	3808	9694
507	4874	7656	3854	6792	823	1408	2492
1386	2294	5096	1971	508	1159	2195	4254
2990	2167	6834	4792	2749	1415	8803	1495
4345	7387	8982	5031	3132	9161	6284	8905
1903	5087	8311	7455	1092	9945	8902	5959
7390	3459	5046	9543	7848	6055	6446	5336
8111	6135	2049	2217	7736	6907	2420	6141
1385	332	6087	1825	8133	6893	1962	5163
906	7594	5331	5337	2134	4960	6061	8431
5718	2427	1918	7095	7117	4935	2983	4487
7067	4112	621	9141	5227	8897	4847	6242
5621	1198	7196	3362	8884	1030	967	3273
4032	6040	4458	2904	8502	301	8128	9080
6215	1554	4078	7647	3102	9027	1401	920
6619	7084	9452	9879	5904	3914	4045	9879
6545	6955	7424	3572	5682	152	5575	5556
5280	7136	1873	2736	5488	7530	1376	604
2667	645	9855	7875	6603	3976	5325	6498
2769	6072	5098	4668	5880	4787	4229	219
9314	5358	4588	8386	2003	6211	3141	7265
9695	6030	1377	2306	2424	5362	7013	5314
1477	9542	2537	1839	2659	2563	3414	3768
9831	4948	3519	7202	9785	194	5927	8445
1013	3702	670	482	6788	5519	405	1186
8089	2684	5621	3062	5279	1891	187	3353
3192	1984	7660	914	9853	2997	3132	7569
7329	6343	5454	4256	6934	5688	5249	6660
4901	5432	2466	2008	8346	9769	8992	1511
736	3770	4031	8691	4312	8449	2553	7717
7469	1895	7280	4458	3459	559	4866	3473
2626	9949	8240	9877	4283	5858	9397	6261
1894	5569	4157	8521	785	346	2863	9803
1932	6904	701	5429	9843	647	6010	7873
5914	7695	3148	1315	3910	6061	2835	5407
7893	9636	1773	4783	3351	8548	9699	5573
6661	2310	6504	5702	8570	2477	4041	8158
8085	4750	3640	4964	5510	607	991	604
7292	160	6785	4043	2744	8756	9707	5988
2373	6592	5215	9025	5423	9010	8615	4273
2066	5246	4860	3576	5192	1164	2222	3829
1293	9459	3854	453	3095	9492	943	6999
6560	8028	2188	7767	2046	4394	1871	8354
7921	4179	2447	9351	2508	1524	8018	60
2214	3188	5246	6095	6720	2859	2883	3070
7013	2270	9983	5397	2469	4945	4722	7294
204	7916	4428	7404	5040	9725	7964	1323
3566	1767	8924	1175	3617	6204	5942	6530
2923	4878	9943	8242	1712	2918	9687	5529
469	5009	7116	4992	7789	10	10000	5605
7749	4862	2147	5655	2183	2434	2553	1653
1100	9590	5575	4771	4842	2159	56	3310
3450	1800	8564	1758	6262	4006	1332	8732
1072	5878	2948	9562	3933	7374	2594	7355
1284	8758	3235	5692	5818	8484	2661	750
4345	2979	7256	9467	1870	9635	388	5200
9971	5242	8713	3335	1483	9861	231	1981
2735	962	2440	2531	7101	779	4842	434
5923	4930	8360	1994	4054	3531	8764	6869
8130	3644	9434	3412	5714	2759	1009	1405
4451	7202	5527	7997	4947	5609	8290	6270
3948	5012	4590	6600	3270	4622	4816	4695
1237	2114	2654	4139	8693	3542	8946	3392
4167	1840	7793	1680	4971	4158	8789	7792
105	3927	3300	8576	1511	6866	970	3367
9083	8319	9520	5162	2337	3285	9664	1945
7086	7719	1521	594	9672	4807	7891	9513
9859	3296	7338	9330	5331	5132	6023	4307
1174	2592	5011	7197	8660	2151	4915	3433
3976	2256	9609	4896	4908	5397	7054	4963
5490	9742	7411	3455	5517	3503	5262	8921
5178	9786	8109	1592	9037	3534	5462	5171
4430	6	7541	3413	2030	5789	5284	5017
8021	937	2636	7379	6105	2215	5370	8348
8857	2430	7566	8757	7695	1153	2998	6682
9997	4392	726	2913	1349	8653	2669	1047
8239	696	2262	3044	4164	9220	9085	1889
9397	2848	5936	8110	4160	1839	3277	7847
7549	2489	1878	9242	7625	4132	5250	9072
2314	7470	1959	1208	1280	2383	6462	2224
5967	1785	4699	6821	8319	7932	9162	7639
1296	3250	3706	9572	5148	9616	556	7268
3472	9329	7076	8753	9891	3885	6643	1863
4006	824	9998	7847	2185	765	6220	796
6079	7992	9794	7895	776	9338	6877	7449
4516	8470	2316	2242	6367	556	8425	7050
9704	9994	5436	6152	7421	8856	1620	8152
3709	1132	6519	4650	2575	2011	2669	2677
3536	355	9051	4223	5191	4380	8407	5054
4274	7315	6987	5242	3778	484	484	2301
1278	1195	9133	3195	1362	4716	5579	358
7839	4070	8872	7904	3031	4924	2971	9883
4830	5939	1710	3942	4263	3023	2913	2093
9509	1112	4030	3568	6070	4230	5721	1617
5621	5753	2056	8849	1657	4729	8487	9607
6353	7953	7267	2021	9236	3924	1595	514
3184	4785	3793	2587	4107	600	5029	5847
7239	8374	7702	259	2965	3805	2751	6870
5464	2031	2520	9977	8675	6963	6831	8520
6811	6056	3948	2343	5580	1529	1361	7352
6815	3960	4022	3283	2552	8974	6930	1567
7269	9108	4680	716	8398	5715	6877	1602
2748	8559	1677	2715	549	795	4732	7042
9562	9987	1216	3957	3672	820	1315	2570
5791	2954	4491	1384	1304	6178	5448	5765
4227	8303	3004	4171	7322	116	4878	431
7902	2215	3932	2456	1710	9212	7951	6872
5500	2902	5552	9349	2464	9139	4390	3262
8391	1094	4460	1822	5714	4122	3799	8708
6788	9350	3276	790	8663	9432	872	5973
2458	5109	9976	2241	106	2642	1007	7287
5391	1519	1880	363	723	2811	2673	6177
1935	3024	4780	4133	3627	1915	8172	5057
2857	102	2688	8901	6198	9400	7537	3399
7435	3446	3868	4831	2487	332	1717	1101
7156	5361	9114	2455	4878	9401	6342	8655
2980	8459	8410	281	9101	2554	3189	8621
9927	1931	2209	4458	1727	145	1025	557
5795	2915	5429	5277	6937	5474	8825	9071
1628	6175	2718	9529	7335	7141	6904	2414
2252	4914	5487	9902	550	4139	4400	9030
3376	7298	490	5874	1670	6242	5105	8496
5522	831	8566	4140	8228	2240	8101	959
5441	3147	909	9278	9606	7287	8498	3231
4472	5173	2082	4407	1138	8459	5162	283
6101	1654	5892	9836	9718	7500	449	9368
3159	3250	1930	5869	1163	3696	7491	5620
3032	5078	6933	8189	2613	1104	3568	7489
6697	1087	6139	7757	791	9107	6191	6329
2927	661	5281	7299	9058	5739	9900	9001
8184	425	1271	6335	8358	3850	3927	7683
2504	2626	2510	6820	6365	7163	3209	3092
3036	7030	4116	5348	4710	8374	9331	4545
5657	4444	20	9075	9069	2154	4462	7822
2227	7991	1029	3011	6460	8785	3070	2380
3963	6527	8365	388	4616	6519	4276	2872
1155	6841	9857	1253	4402	7190	1490	3103
3950	2365	3863	9292	8059	7098	1104	9785
2844	2942	5946	3096	2323	9277	6306	752
18	2748	1410	5274	1603	6938	9779	5437
7649	8621	2809	4544	110	1474	9829	1294
6906	5550	9548	5804	2707	7356	8973	7739
301	9910	4091	500	1326	906	5573	4932
4015	9125	7089	5926	116	4363	3120	8230
1455	4252	1720	6025	3208	8566	5499	7079
9590	2925	6347	6670	7609	7955	7269	960
9547	6323	142	6346	159	3470	9381	8499
9992	6523	9558	7708	1449	7534	8187	5143
1895	8378	1599	114	7596	6379	9583	875
1888	612	7247	7348	2048	9772	2379	990
9877	620	2841	2256	7728	3743	3968	9753
5527	2964	5814	3678	654	9693	3449	9189
1798	9120	5620	5762	5545	1864	7916	7788
3936	8975	9473	9639	7330	1828	5182	4395
1711	6931	9516	8831	6203	7804	69	7451
2861	292	9934	1447	6474	1787	6019	2938
3119	3102	9974	798	7357	6291	6962	7145
1886	994	1256	976	715	5404	779	4564
6710	7106	3989	7931	3261	8296	8293	6166
6791	6575	5510	6221	2142	2660	7746	4003
9078	6008	6561	7316	3744	3609	168	4068
7995	1414	3910	3227	8317	567	702	9815
8556	7572	4975	968	7798	7947	1102	5327
9908	2606	893	6405	392	5731	5945	546
4413	9275	9873	4964	4225	1861	149	5942
645	1984	7212	1706	4682	5882	9429	9193
2244	2581	8535	4358	3379	6891	9004	5193
8630	6302	721	4162	7162	8307	9423	2064
6901	153	4860	5795	5851	1373	1415	5811
6388	2072	1241	8575	4254	4825	6626	9704
8548	6372	6261	8296	7650	3694	5226	1613
7859	9341	9430	9657	2313	3916	5331	7040
4111	5692	4275	8817	3324	878	827	2385
174	5636	3428	6791	9148	1317	3159	6076
7519	376	3508	6529	4281	70	3973	7123
3855	9622	9232	8462	2124	7833	5656	8442
5956	3302	2541	3882	7020	6442	7503	5409
8311	1766	9609	513	9818	6589	9537	8285
6947	3455	3652	4192	1594	2451	1335	1861
3096	917	2975	5908	7499	5939	9284	8755
2990	554	3351	5005	8108	8234	8535	9415
8448	3782	2507	1569	7056	957	5123	7087
4697	3180	1617	5979	9314	9248	4581	2710
4685	4866	9171	4578	6412	1684	5070	2617
4215	1795	8952	1111	8174	8341	2939	9737
8818	4152	5660	3523	8600	7193	9896	609
9813	2001	8206	8959	2375	4554	9459	8616
4802	3659	5641	1544	454	8781	5187	4970
717	7837	6504	7964	5373	9223	6045	2099
6514	8570	4832	3441	9732	9141	6202	7141
6636	92	4410	2769	9513	5473	3951	2654
598	4012	5503	7148	2715	4137	1315	9515
7249	8767	8571	3873	5804	9890	8327	818
6408	3775	6048	6321	2341	1688	7174	874
6198	8213	2049	4051	8951	9659	3480	6221
6650	4308	4004	8393	5289	9493	7511	1366
4538	1357	9464	9415	3681	1704	3459	4282
7594	9751	4708	584	5958	8647	5960	4645
6730	2954	285	9547	5359	8580	1978	8325
5632	5134	6792	8652	2156	7698	154	5598
4967	6611	860	1507	1770	8354	2430	2708
8956	4332	5770	9831	7305	8403	4921	4816
587	4786	4390	7854	2861	2031	1218	9831
6664	8399	7217	8068	3141	9979	1991	1414
6970	1394	7224	6523	946	5786	621	1872
1007	8722	5728	6547	823	7892	9836	1879
1642	8631	517	8215	7258	579	1083	9106
6859	7914	5205	1555	6922	5434	9001	4148
5029	9288	6370	3308	8097	7655	6976	9119
3645	5068	1444	386	3266	6589	9929	994
8866	7757	6271	4423	2885	8473	3455	5096
7793	5643	5287	678	7674	1487	447	3455
8911	6691	8640	9014	3037	5170	3517	297
405	16	8027	8338	1881	3336	5633	2088
1835	7293	4107	8612	9854	9103	3501	6232
4681	3147	8516	6715	7548	6509	9893	4090
3437	524	8953	4066	2422	3412	8705	5290
2055	195	9585	1770	5857	5832	2023	7889
7598	6888	467	1415	5058	8311	3719	1081
8533	6935	625	6818	700	5333	1168	397
9179	2399	8003	7823	4266	9860	8081	8421
3121	5523	4542	5678	2337	1382	5442	1791
558	6525	5206	8149	9450	5785	4657	9429
1929	4706	6489	5539	1389	8888	7927	9930
6418	174	3254	8923	3470	3994	9002	332
5441	3392	7875	563	7996	5654	8994	2921
4310	586	7656	6576	5697	8988	3287	6008
7419	270	4731	5345	7219	377	3932	6000
6397	6597	3500	1568	6982	5796	1929	1195
4978	3156	5798	7740	4677	1507	5522	8856
8792	8813	9720	8834	1211	5015	4895	5387
6382	5014	5509	9733	7804	8972	2222	6367
2459	7903	8804	5234	3330	1158	527	4171
1534	4055	1076	9979	827	3472	3076	6522
4295	7513	1722	9135	8028	5014	5265	8256
6833	3514	320	8523	3259	9049	2665	5279
282	1362	8234	5660	1352	1353	1117	3158
8568	5977	2601	1410	6762	7379	2345	5464
6978	4514	9169	7379	4491	7700	9112	2619
8115	3406	5591	5332	9403	4203	8585	1350
6101	8865	5070	2700	9718	4438	8161	7161
5852	2251	4889	5599	6692	7615	8626	877
3178	2402	6638	6180	2873	3904	7958	4766
9794	7773	9476	9500	2179	3473	944	5270
9761	8229	4528	8761	2586	7738	9509	7551
